Part No.,MODEL,S/N,配件,BIN ID,Status,狀態,借用人,"借用單
編號",出借人,借用日,到期日,入庫日期,備註,"最後
盤點日",Sales Requester,Purpose
186380-02,SHC68-C68-S (2m),Cable 432,,D4,S,4,,,,,,,,2018/2/22,,
186380-02,SHC68-C68-S (2m),Cable 433,,D4,S,4,,,,,,,,2018/10/9,,
186380-02,SHC68-C68-S (2m),Cable 417,,D4,S,4,,,,,,,,2018/10/9,,
186380-02,SHC68-C68-S (2m),庫-Cable 418,,D4,V,4,,,,,,,,,,
186380-02,SHC68-C68-S (2m),Cable 1984,,ADR-,V,4,,,,,,2009/4/22,,,,
186627A-01,SHC68-D25-A1,Cable 045,,右3,S,4,,,, ,,,, ,,
187797-OR3,SHC68-D25-IMAQ1,Cable 028,,右3,S,4,,,,,,,,,,
192681-1R5,SHC68-H1X38,HA5870877,,右4,L,00,辰軒科技／林建邦,191105-140414,Robert,2019/11/5,2019/12/8,2007/10/22,,2019/9/25,,
192681-1R5,SHC68-H1X38,Cable 1001,,S4,V,2,Ivan,,Vivian H,2016/11/9,,2008/1/30,,2015/9/21,,
192681-1R5,SHC68-H1X38,HB4797626,,ME-Fred,V,4,,,,,,2012/11/15,,2016/12/22,,
192681-1R5,SHC68-H1X38,HC3013354,,MDR-AT 1,V,2,Fred,,Vivian H,2019/10/30,,2017/3/29,,2019/10/30,,
192681-1R5,SHC68-H1X38,HC4223304,,MDR-AT 2,V,2,Fred,,Vivian H,2019/10/30,,2017/3/29,,2019/10/30,,
192681-1R5,SHC68-H1X38,HC4223303,,MDR-AT 3,V,2,Chun-I,,Vivian H,2019/11/8,,2017/3/29,,2019/10/30,,
192681-1R5,SHC68-H1X38,HC4223302,,MDR-AT 4,V,2,Fred,,Vivian H,2019/10/30,,2017/3/29,,2019/10/30,,
192681-1R5,SHC68-H1X38,HC3462678,,MDR-AT 5,V,2,Fred,,Vivian H,2019/10/30,,2017/3/29,,2019/10/30,,
192681-1R5,SHC68-H1X38,HC4920137,,MDR-AT 6,V,2,Fred,,Vivian H,2019/10/30,,2017/9/19,,2019/10/30,,
192681-1R5,SHC68-H1X38,Cable 1940,,MDR-ADC+Streaming,V,4,,,,,,2006/3/21,,,,
192681-1R5,SHC68-H1X38,HB9386293,,FSE(M9)-Chloe,D,2,Serena,,Vivian H,2017/8/14,,2015/10/14,,2015/10/14,,
192681-1R5,SHC68-H1X38,Cable 530,,D3,L,2,Lucien,,Vivian H,2019/9/5,,2006/1/9,,2019/8/27,,
192681-1R5,SHC68-H1X38,HC7272501,,右4,L,2,Elca,,Vivian H,2019/11/7,,2019/11/7,,2019/11/7,,
142947-01,SHDB62M-DB62M-LL,HC6685694,,FSE(M4)-Serena,V,00,蔚華科技／劉智純,190916-145145,Serena,2019/9/16,2019/10/19,2019/1/28,,2019/1/28,,
142947-01,SHDB62M-DB62M-LL,HC6685693,,FSE(M4)-Serena,V,4,,,,,,2019/1/28,,2019/1/28,,
142948-02,SHDB62M-BW-LL,HC5484728,,RAE(M5)-Ivan,V,2,Harvey,,Vivian H,2018/10/23,,2018/3/1,,2018/3/7,,
142948-02,SHDB62M-BW-LL,HC5534015,,RAE(M5)-Ivan,V,00,蔚華科技／劉智純,191120-093214,Serena,2019/11/20,2019/12/23,2018/3/5,,2018/3/7,,
786879-02,SHDB9M-DB9F(2M),HC6826249,,ME-John S,V,2,Lupin,,Vivian H,2019/9/24,,2019/3/28,,2019/3/28,,
786879-02,SHDB9M-DB9F(2M),HC6826248,,ME-John S,V,2,Lupin,,Vivian H,2019/9/24,,2019/3/28,,2019/3/28,,
786897-01,SHDB9M-DB9F-SHUNT(1Ω),1D9FBBC,,ME-John S,V,2,Lupin,,Vivian H,2019/9/24,,2019/3/28,,2019/3/28,,
786897-05,SHDB9M-DB9F-SHUNT(5Ω),1D9FB80,,ME-John S,V,2,Lupin,,Vivian H,2019/9/24,,2019/3/28,,2019/3/28,,
152629-02,SHH19-H19-AUX,Cable 2086,,緯宇／劉?甫,V,4,,,,,,2013/7/25,,2013/8/19,,
784091-01,SHH19-H19-AUX,Cable 955,,ME-Fred,V,4,,,,,,2015/9/23,,2016/9/19,,
,Shortage Connector for DMM,N/A,,鐵00,L,2,Tom,,Carol,2005/6/9,,,,2005/6/9,,
,Sinano馬達download Cable ,Cable 163,,右4,S,4,,,,,,2016/12/21,,2017/2/2,AE Keep,
781521-01,Single AXIS AKD Drive ECAT 3A,R-1235-00124,,SDR-ECAT,V,2,Harvey,,Vivian H,2016/9/21,,2012/11/20,,2016/9/21,,
781521-01,Single AXIS AKD Drive ECAT 3A,R-1235-00233,,SDR-ECAT,V,2,Harvey,,Vivian H,2015/9/8,,2012/11/20,,2015/9/8,,
781521-01,Single AXIS AKD Drive ECAT 3A,R-1249-00280,,SDR-ECAT,V,2,Harvey,,Vivian H,2015/9/8,,2013/7/3,,2015/9/8,,
781520-01,"Single Axis AKD Drive, Analog, 3A",R-1232-00060,,庫-FSE(N1)-Wayne,V,4,,,,,,2012/10/31,,2015/9/16,,
781520-01,"Single Axis AKD Drive, Analog, 3A",R-1224-00147,,庫-FSE(N1)-Wayne,V,4,,,,,,2012/10/31,,2016/3/21,,
781522-01,"Single Axis AKD Drive, Analog, 6A",R-1223-00248,,庫-FSE(N1)-Wayne,V,4,,,,,,2012/10/31,,,,
781522-01,"Single Axis AKD Drive, Analog, 6A",R-1213-00046,,庫-FSE(N1)-Wayne,V,4,,,,,,2012/11/1,,,,
781523-01,"Single Axis AKD Drive, ECAT, 6A",R-1215-00062,,庫-FSE(N1)-Wayne,V,2,Simon C,,Vivian H,2019/3/26,,2012/10/31,,2018/10/9,,
781523-01,"Single Axis AKD Drive, ECAT, 6A",R-1215-00042,,庫-FSE(N1)-Wayne,V,4,,,,,,2012/10/31,,2018/9/4,,
763444-01,SMA 100 (SMA M to SMA M),Cable 263,,右4,L,2,Derek H,,Vivian H,2016/12/26,,2010/5/17,,2016/5/19,,
763444-01,SMA 100 (SMA M to SMA M),Cable 264,,右4,L,2,Derek H,,Vivian H,2016/12/26,,2010/5/17,,2016/5/19,,
763444-01,SMA 100 (SMA M to SMA M),Cable 265,,右4,L,2,Derek H,,Vivian H,2016/12/26,,2010/5/17,,2016/5/19,,
763444-01,SMA 100 (SMA M to SMA M),Cable 266,,右4,L,2,Derek H,,Vivian H,2016/12/26,,2010/5/17,,2016/5/19,,
763444-01,SMA 100 (SMA M to SMA M),Cable 278,,右4,L,2,Derek H,,Vivian H,2016/12/26,,2011/7/27,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 279,,右4,L,2,Derek H,,Vivian H,2016/12/26,,2011/7/27,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 280,,右4,L,2,Derek H,,Vivian H,2016/12/26,,2011/7/27,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 281,,右4,L,2,Derek H,,Vivian H,2016/12/26,,2011/7/27,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 282,,右4,L,2,Derek H,,Vivian H,2016/12/26,,2011/7/27,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 283,,右4,L,2,Derek H,,Vivian H,2016/12/26,,2011/7/27,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 284,,右4,S,4,,,,,,2011/7/27,,2019/9/27,,
763444-01,SMA 100 (SMA M to SMA M),Cable 285,,右4,S,4,,,,,,2011/7/27,,2019/8/23,,
763444-01,SMA 100 (SMA M to SMA M),Cable 286,,右4,L,2,Chun-I,,Vivian H,2019/3/25,,2011/7/29,,2018/3/31,,
763444-01,SMA 100 (SMA M to SMA M),Cable 287,,右4,L,2,Steve,,Vivian H,2018/8/13,,2011/7/29,,2018/6/27,,
763444-01,SMA 100 (SMA M to SMA M),Cable 288,,右4,L,2,Welly,,Vivian H,2019/3/29,,2011/7/29,,2019/3/28,,
763444-01,SMA 100 (SMA M to SMA M),Cable 289,,右4,S,4,,,,,,2011/7/29,,2019/8/26,,
763444-01,SMA 100 (SMA M to SMA M),Cable 290,,右4,S,4,,,,,,2011/8/23,,2019/6/27,,
763444-01,SMA 100 (SMA M to SMA M),Cable 293,,右4,S,4,,,,,,2012/9/12,,2019/8/26,,
763444-01,SMA 100 (SMA M to SMA M),Cable 294,,右4,S,4,,,,,,2012/9/12,,2019/8/26,,
763444-01,SMA 100 (SMA M to SMA M),Cable 295,,右4,S,4,,,,,,2012/9/12,,2019/8/26,,
763444-01,SMA 100 (SMA M to SMA M),Cable 296,,右4,S,4,,,,,,2012/9/12,,2019/8/26,,
763444-01,SMA 100 (SMA M to SMA M),Cable 297,,右4,S,4,,,,,,2012/9/12,,2019/8/26,,
763444-01,SMA 100 (SMA M to SMA M),Cable 298,,右4,S,4,,,,,,2012/9/12,,2019/8/26,,
763444-01,SMA 100 (SMA M to SMA M),Cable 299,,右4,S,4,,,,,,2012/9/12,,2019/4/23,,
763444-01,SMA 100 (SMA M to SMA M),Cable 300,,右4,S,4,,,,,,2012/9/12,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 601,,右4,S,4,,,,,,2012/9/12,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 602,,右4,S,4,,,,,,2012/9/12,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 603,,右4,S,4,,,,,,2012/9/12,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 604,,右4,S,4,,,,,,2012/9/12,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 605,,右4,S,4,,,,,,2012/9/12,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 606,,右4,S,4,,,,,,2012/9/12,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 607,,右4,S,4,,,,,,2012/9/12,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 608,,右4,S,4,,,,,,2012/9/12,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 609,,右4,S,4,,,,,,2012/9/12,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 610,,右4,S,4,,,,,,2012/9/12,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 611,,右4,S,4,,,,,,2012/9/12,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 612,,右4,S,4,,,,,,2012/9/12,,,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1018,,S4,V,4,,,,,,2009/3/13,,2019/2/21,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1019,,S4,V,4,,,,,,2009/3/13,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1020,,S4,V,4,,,,,,2009/3/13,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1021,,S4,V,4,,,,,,2009/3/13,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1069,,S4,V,4,,,,,,2011/10/12,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1070,,S4,V,4,,,,,,2011/10/12,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1110,,S4,V,4,,,,,,2012/6/13,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1111,,S4,V,4,,,,,,2012/6/18,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1112,,S4,V,4,,,,,,2012/6/18,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1113,,S4,V,4,,,,,,2012/6/18,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1114,,S4,V,4,,,,,,2012/6/18,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1115,,S4,V,4,,,,,,2012/6/27,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1116,,S4,V,4,,,,,,2012/6/27,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1117,,S4,V,4,,,,,,2012/6/27,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1118,,S4,V,4,,,,,,2012/6/27,,2014/1/16,,
763443-01,SMA 100 (SMA M to SMA M),Cable 1119,,S4,V,4,,,,,,2012/6/27,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1022,,S4,V,4,,,,,,2011/8/23,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1023,,S4,D,4,,,,,,2009/3/13,,,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1024,,S4,V,4,,,,,,2009/3/13,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1025,,S4,V,4,,,,,,2009/3/13,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1064,,S4,V,4,,,,,,2011/10/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1065,,S4,V,4,,,,,,2011/10/12,,2016/5/18,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1100,,S4,V,4,,,,,,2012/6/13,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1101,,S4,V,4,,,,,,2012/6/13,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1102,,S4,V,4,,,,,,2012/6/13,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1103,,S4,V,4,,,,,,2012/6/13,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1104,,S4,V,4,,,,,,2012/6/13,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1105,,S4,V,4,,,,,,2012/6/13,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1106,,S4,V,4,,,,,,2012/6/13,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1107,,S4,V,4,,,,,,2012/6/13,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1108,,S4,V,4,,,,,,2012/6/13,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1109,,S4,V,4,,,,,,2012/6/13,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1128,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1129,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1131,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1132,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1133,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1134,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1135,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1136,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1137,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1138,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1139,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1140,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1141,,S4,V,4,,,,,,2012/9/12,,2019/2/12,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1142,,S4,V,4,,,,,,2012/9/12,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1143,,S4,V,4,,,,,,2012/9/19,,2014/1/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1186,,S4,V,4,,,,,,2011/10/12,,2016/5/18,,
763444-01,SMA 100 (SMA M to SMA M),Cable 2048,,RAE(M5)-Ivan,V,4,,,,,,2011/10/12,,2015/9/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 2049,,RAE(M5)-Ivan,V,4,,,,,,2011/10/12,,2015/9/16,,
763444-01,SMA 100 (SMA M to SMA M),Cable 1994,,庫-FSE(M2)-Alex,V,4,,,,,,2010/9/28,,2018/11/13,,
763444-01,SMA 100 (SMA M to SMA M)(長),Cable 106,,右3,L,2,Tom,,Carol,2005/3/14,,2004/6/9,,2005/3/14,,
外購,SMA M to SMA M(外購),Cable 130,,右3,S,4,,,,,,2006/4/6,,,AE Keep,
外購,SMA M to SMA M(外購),Cable 131,,右3,S,4,,,,,,2006/4/6,,,AE Keep,
外購,SMA M to SMA M(外購),Cable 132,,右3,L,2,WLAN Demo,,Steve,2009/4/3,,2006/4/6,,2009/4/3,AE Keep,
190846-01,SMA M to SMB F,Cable 205,,右4,L,2,Ricky,,Vivian H,2019/5/6,,2010/5/6,,2017/12/11,,
190846-01,SMA M to SMB F,Cable 259,,右4,L,2,Welly,,Vivian H,2018/10/2,,2010/5/6,,2018/10/5,,
190846-01,SMA M to SMB F,Cable 260,,右4,L,2,Steve,,Vivian H,2018/3/14,,2010/5/6,,2017/12/18,,
190846-01,SMA M to SMB F,Cable 135,,右3,L,2,Noter,,Vivian H,2019/10/18,,,,2018/12/28,,
190846-01,SMA M to SMB F,Cable 136,,右3,L,2,Noter,,Vivian H,2019/10/18,,,,2018/9/14,,
190846-01,SMA M to SMB F,Cable 144,,右3,S,4,,,,,,2010/5/6,,2018/12/28,,
外購,SMA M to SMB F(外購),Cable 137,,右3,L,00,惠特科技／楊璧聰,190806-092216,Andrew,2019/8/6,2019/9/8,2006/4/6,,2019/7/16,,
外購,SMA M to SMB F(外購),Cable 138,,右3,S,4,,,,,,2006/4/6,,2019/3/28,,
外購,SMA M to SMB F(外購),Cable 139,,右3,S,4,,,,,,2006/4/6,,2019/3/28,,
外購,SMA M to SMB F(外購),Cable 140,,右3,S,4,,,,,,2006/4/6,,2019/9/25,,
外購,SMA M to SMB F(外購),Cable 141,,右3,S,4,,,,,,2006/4/6,,,,
763282-18,SMA(M) to SMA(M) (18IN),Cable 1165,,S4,V,4,,,,,,2015/5/5,,2015/9/16,,
763282-18,SMA(M) to SMA(M) (18IN),Cable 1166,,S4,V,4,,,,,,2015/5/5,,2015/9/16,,
763282-18,SMA(M) to SMA(M) (18IN),Cable 1167,,S4,V,4,,,,,,2015/5/5,,2015/9/16,,
763282-18,SMA(M) to SMA(M) (18IN),Cable 1168,,S4,V,4,,,,,,2015/5/5,,2015/9/16,,
783469-01,SMA(M) to SMA(M) (1M),Cable 960,,庫-AC-Blake,V,2,Yu-An,,Vivian H,2019/11/19,,2016/5/23,,2019/3/15,,
783469-01,SMA(M) to SMA(M) (1M),Cable 963,,庫-AC-Blake,V,2,Yu-An,,Vivian H,2019/11/19,,2016/5/23,,2019/3/15,,
783469-01,SMA(M) to SMA(M) (1M),Cable 1930,,庫-AC-Blake,V,4,,,,,,2016/5/23,,2019/3/15,,
783469-01,SMA(M) to SMA(M) (1M),Cable 1938,,庫-AC-Blake,V,4,,,,,,2016/5/23,,2019/3/15,,
783469-01,SMA(M) to SMA(M) (1M),Cable 1945,,庫-AC-Blake,V,4,,,,,,2016/5/23,,2019/3/15,,
783469-01,SMA(M) to SMA(M) (1M),Cable 1963,,庫-AC-Blake,V,4,,,,,,2016/5/23,,2019/3/15,,
783469-01,SMA(M) to SMA(M) (1M),Cable 1988,,庫-AC-Blake,V,4,,,,,,2016/5/23,,2019/3/15,,
783469-01,SMA(M) to SMA(M) (1M),Cable 2004,,庫-AC-Blake,V,4,,,,,,2016/5/23,,2019/3/15,,
783469-01,SMA(M) to SMA(M) (1M),Cable 2005,,庫-AC-Blake,V,4,,,,,,2016/5/23,,2019/3/15,,
783469-01,SMA(M) to SMA(M) (1M),Cable 2007,,庫-AC-Blake,V,4,,,,,,2016/5/23,,2019/3/15,,
763282-07,SMA(M) to SMA(M) (7IN),Cable 1161,,S4,V,4,,,,,,2015/5/5,,2015/9/16,,
763282-07,SMA(M) to SMA(M) (7IN),Cable 1162,,S4,V,4,,,,,,2015/5/5,,2015/9/16,,
763282-07,SMA(M) to SMA(M) (7IN),Cable 1163,,S4,V,4,,,,,,2015/5/5,,2015/9/16,,
763282-07,SMA(M) to SMA(M) (7IN),Cable 1164,,S4,V,4,,,,,,2015/5/5,,2015/9/16,,
779323-01,SMA-2164,E0A3D8,,右4,S,4,,,,,,2005/4/21,,2019/10/1,,
785149-01,ISC-1782,A546038,,左3,L,00,台灣莫仕／林湛洋,190808-105443,Angus,2019/8/8,2019/9/10,2017/10/13,,2019/8/1,,
785830-01,Starter Kit for ISC-178X Smart Cameras,HC5205766,"145227A-01*1
723347-01 *1 Power Supply
152919A-03*1 M12 to M12
153064A-01*1 M12 to VGA/USB
145230A-05*1 M12 to RJ45 Cable",左4,L,00,台灣莫仕／林湛洋,190808-105443,Angus,2019/8/8,2019/9/10,2017/11/30,,2019/8/1,,
785568-01,ISC-178X Smart Camera Power & I/O Accessory,HC5083194,"145227A-01 Accessory*1
145232A-03 12-Pos A-Code (M) M12 to 12-Pos A-Code (M) M12 Cable",左4,S,4,,,,,,2017/10/31,,2017/11/28,,
785568-01,ISC-178X Smart Camera Power & I/O Accessory,HC5083191,"145227A-01 Accessory*1
145232A-03 12-Pos A-Code (M) M12 to 12-Pos A-Code (M) M12",左4,S,4,,,,,,2017/10/31,,2017/10/31,,
"780146-01
780239-01
",Smart Camera 1722+背板,1320F5D,,右3,S,4,,,,,,"2007/1/24
2008/10/3",,2018/2/14,,
"780146-01
780239-01",Smart Camera 1722+背板,1320F6C,,右3,S,4,,,,,,"2007/1/24
2008/10/3",,2014/1/16,,
780147-01,Smart Camera 1742,1345403,"背板*1 780239-01  2008/10/3 入庫(2014/12/11 補進)
 
背板*1 780240-01(S/N:HA6842001)2008/4/22 入庫(2013/08/31 失蹤)",S1,V,4,,,,,,2008/3/3,,2015/9/16,,
"780147-01
780239-01",Smart Camera 1742+背板,1637946,鏡頭蓋*1,左3,S,4,,,,,,"2008/3/3
2008/10/3",2012/02/29 與客戶換貨(原S/N:13453BA),2019/2/20,,
780306-01,Smart Camera 1762,13D1CE6,背板*1780239-01  2008/11/21 入庫,庫-FSE(M5)-Ethan,V,4,Andrew,,Vivian H,,,2008/11/21,,2014/1/16,Andrew,捐贈-友士科技
780402-01,Smart Camera 1764,1459403,背板*1 780239-01  2008/11/20 入庫,庫-RAE(新)-Ryan,V,4,,,,,,2009/12/8,,,,
780402-01,Smart Camera 1764,13D1D01,背板*1 780239-01  2008/11/20 入庫,庫-FSE(N1)-Wayne,V,4,,,,,,2008/11/20,,2014/1/16,,
780402-01,Smart Camera 1764,13C020A,"保護蓋 *1
背板*1 780239-01  2008/10/3 入庫",S1,V,4,,,,,,2008/10/3,,2015/9/16,,
780402-01,Smart Camera 1764,13D1CFE,背板*1 780239-01  2008/10/20 入庫,FSE(S2)-Ronland,V,4,,,,,,2008/10/20,,,,
781853-01,Smart Camera 1772,EF002FE4,,左3,S,4,,,,,,2012/10/11,,2018/1/2,,
"781853-01
782031-01
782043-01","Smart Camera 1772+
Light Bracket+
Starter Kit for NI 177X Smart Cameras","EF002E43
HB2810984
HB2848089","Starter Kit for NI 177X Smart Cameras:
152920A-01*1
723347-01 *1 Power Supply
152919A-03*1 M12 to 25-pin DSUB
153064A-01*1 M12 to VGA/USB
153130A-05*1 M12 to RJ45 Cable",S12,V,4,,,,,,"2011/10/18
2011/10/27
2011/11/14",,2016/6/23,,
"781853-01
782026-01
782031-01
782043-01","Smart Camera 1772+
Light, Ring Light(RED)(RL127)+
Light Bracket+
Starter Kit for NI 177X Smart Cameras","EF002E36
HB2778953
HB2810985
HB2848088","Starter Kit for NI 177X Smart Cameras:
152920A-01*1(2012/04/17 RMA New S/N:HB3709553)
723347-01 *1 Power Supply
152919A-03*1 M12 to 25-pin DSUB
153064A-01*1 M12 to VGA/USB
153130A-05*1 M12 to RJ45 Cable",S12,V,4,,,,,,"2011/10/18
2011/10/18
2011/10/27
2011/11/14",,2017/9/19,,
781854-01,Smart Camera 1772C,EF002E48,,鐵架,L,2,Kevin Y,,Vivian H,2014/9/23,,2011/10/28,,2014/9/23,,
"781857-01
782031-01
782043-01","Smart Camera 1776+Light Bracket
Starter Kit for NI 177X Smart Cameras","EF002E59
HB2810986
HB2848084","152920A-01*1
723347-01 *1 Power Supply
152919A-03*1 M12 to 25-pin DSUB
153064A-01*1 M12 to VGA/USB
153130A-05*1 M12 to RJ45 Cable",S12,V,4,,,,,,"2011/10/18
2011/10/27
2011/11/14",,2017/11/16,,
"781858-01
782043-01","Smart Camera 1776C+
Starter Kit for NI 177X Smart Cameras","EF002FDC
HB4020760","152920A-01*1
723347-01 *1 Power Supply
152919A-03*1 M12 to 25-pin DSUB
153064A-01*1 M12 to VGA/USB
153130A-05*1 M12 to RJ45 Cable",鐵架,S,4,,,,,,"2012/07/25
2012/07/25",2012/09/25 781858-01RMA(原S/N:EF002FBE),2018/1/4,,
781859-01,Smart Camera 1778,EF002E62,,右3,S,4,,,,,,2011/10/18,,2018/5/10,,
"781859-01
782031-01
782043-01","Smart Camera 1778+Light Bracket
Starter Kit for NI 177X Smart Cameras","EF003059
HB5468119
HB5450723","152920A-01*1
723347-01 *1 Power Supply
152919A-03*1 M12 to 25-pin DSUB
153064A-01*1 M12 to VGA/USB
153130A-05*1 M12 to RJ45 Cable",庫-FSE(N1)-Wayne,V,4,,,,,,"2013/02/01
2013/02/01
2013/02/01",,2016/7/12,,
780226-01,Smart Camera Demo Kit(無 1742),138A748,"1.Smart camert 1742*1
2.鏡頭*1
3.環型光*1(08908017)
4.鐵架*1
5.轉盤基座*1(K17X20067)
6.轉盤待測物198322A-01*1
7.轉盤待測物198322A-02*1(2008/12/23 Steve弄壞東西)
8.轉盤待測物198322A-03*1
9.轉盤待測物198321A-01*1
10.15-Pin D-SUB Cable(197817A-0R4)*1
11.網路線(182219C-01)*1
12.電源線*2",B1倉,S,4,,,,,,2008/7/10,,2019/2/20,,
763389-01,SMB 100 (SMB F to BNC F),Cable 989,,數采／季松平,V,4,,,,,,2006/7/31,,,,
763389-01,SMB 100 (SMB F to BNC F),Cable 990,,數采／季松平,V,4,,,,,,2006/7/31,,,,
763389-01,SMB 100 (SMB F to BNC F),Cable 987,,郭皇志,V,4,,,,,,2006/7/31,,,,
763389-01,SMB 100 (SMB F to BNC F),Cable 988,,郭皇志,V,4,,,,,,2006/7/31,,,,
763389-01,SMB 100 (SMB F to BNC F),Cable 942,,庫-吳維翰,V,4,B1,,,,,2006/9/27,,,,
763389-01,SMB 100 (SMB F to BNC F),Cable 994,,庫-FSE(N6)-Vivian,V,4,,,,,,2006/7/31,,,,
763389-01,SMB 100 (SMB F to BNC F),Cable 172,,右4,L,00,日月光／李昆霖,190212-181452,Serena,2019/2/12,2019/3/17,2006/9/27,,2019/1/31,,
763389-01,SMB 100 (SMB F to BNC F),Cable 173,,右4,L,00,日月光／李昆霖,190212-181452,Serena,2019/2/12,2019/3/17,2006/9/27,,2019/1/31,,
763389-01,SMB 100 (SMB F to BNC F),Cable 174,,右4,S,4,,,,,,2006/9/27,,2019/3/28,,
763389-01,SMB 100 (SMB F to BNC F),Cable 175,,右4,S,4,,,,,,2006/9/27,,2018/11/9,,
763389-01,SMB 100 (SMB F to BNC F),Cable 176,,右4,S,4,,,,,,2006/9/27,,2015/9/16,,
763389-01,SMB 100 (SMB F to BNC F),Cable 186,,右4,S,4,,,,,,,,2015/9/16,,
763389-01,SMB 100 (SMB F to BNC F),Cable 061,,右3,S,4,,,,,,2005/4/11,,2017/3/8,,
763389-01,SMB 100 (SMB F to BNC F),Cable 083,,右3,S,4,,,,,,,,2017/3/8,,
